,ID,TABLEU,C1_ID,C1_AGE,C1_RANKING,C1_NATIONALITY,C1_HANDNESS,C1_WEAPON,C2_ID,C2_AGE,C2_RANKING,C2_NATIONALITY,C2_HANDNESS,C2_WEAPON,RESULT_C1,RESULT_C2
19964,2015-1307,4,Hadil-ELSHARKAWY-34907,21,9999999, EGYPT,0.0, None ,Haifa-JABRI-20344,27,72, TUNISIA,0.0,1.0, D/6,  V/15
19965,2015-1306,32,Cheikh_Omar-DIALLO-19240,32,128, SENEGAL,0.0,2.0,Jelsy_Havel-KABIKISSA-33273,28,9999999, CONGO,0.0,2.0, V/15,  D/12
19966,2015-1306,32,Epiphane_Rodes-GOMA_LOUKOMBO-38660,24,9999999, CONGO,0.0, None ,Sire-GUEYE-24349,26,9999999, SENEGAL,0.0,2.0, D/14,  V/15
19967,2015-1306,32,Thulani-MANZINI-31060,24,9999999, SOUTH AFRICA,0.0,2.0,Nio-TRAORE-34935,20,9999999, MALI,0.0,2.0, V/15,  D/10
19968,2015-1306,32,Keith_Manyaneyane-SEFULARO-27159,25,9999999, SOUTH AFRICA,0.0,2.0,Adilson_Jose_F_-ANTONIO-30964,26,360, ANGOLA,0.0,2.0, D/11,  V/15
19969,2015-1306,16,Ayman-FAYEZ-13354,27,441, EGYPT,0.0,2.0,Cheikh_Omar-DIALLO-19240,32,128, SENEGAL,0.0,2.0, V/15,  D/6
19970,2015-1306,16,Sello_Given-MADUMA-20669,31,9999999, SOUTH AFRICA,0.0,2.0,Keletigui_Julien-DIABATE-35589,22,91, MALI,1.0,2.0, V/15,  D/12
19971,2015-1306,16,Mohannad-SAIF-10070,38,329, EGYPT,0.0,2.0,Sire-GUEYE-24349,26,9999999, SENEGAL,0.0,2.0, V/15,  D/4
19972,2015-1306,16,Thulani-MANZINI-31060,24,9999999, SOUTH AFRICA,0.0,2.0,Khaled-BUHDEIMA-28185,35,129, LIBYA,0.0,2.0, D/7,  V/15
19973,2015-1306,16,Sherif-FAYEZ-28468,23,9999999, EGYPT,0.0,2.0,Babacar-KADAM-19238,30,9999999, SENEGAL,1.0,1.0, D/10,  V/15
19974,2015-1306,16,Fach_Ga%C3%ABl-DIAMONEKA-35524,29,9999999, CONGO,0.0,2.0,Satya-GUNPUT-26558,27,113, MAURITIUS,0.0,2.0, D/12,  V/15
19975,2015-1306,16,Adilson_Jose_F_-ANTONIO-30964,26,360, ANGOLA,0.0,2.0,Ahmed-ELSAGHIR-13262,32,385, EGYPT,0.0,2.0, D/10,  V/15
19976,2015-1306,8,Ayman-FAYEZ-13354,27,441, EGYPT,0.0,2.0,Sello_Given-MADUMA-20669,31,9999999, SOUTH AFRICA,0.0,2.0, V/15,  D/2
19977,2015-1306,8,Mohannad-SAIF-10070,38,329, EGYPT,0.0,2.0,Khaled-BUHDEIMA-28185,35,129, LIBYA,0.0,2.0, V/11,  D/4
19978,2015-1306,8,Satya-GUNPUT-26558,27,113, MAURITIUS,0.0,2.0,Ahmed-ELSAGHIR-13262,32,385, EGYPT,0.0,2.0, D/12,  V/15
19979,2015-1306,4,Ayman-FAYEZ-13354,27,441, EGYPT,0.0,2.0,Mohannad-SAIF-10070,38,329, EGYPT,0.0,2.0, V/15,  D/13
19980,2015-1306,4,Babacar-KADAM-19238,30,9999999, SENEGAL,1.0,1.0,Ahmed-ELSAGHIR-13262,32,385, EGYPT,0.0,2.0, D/6,  V/15
19981,2015-1306,2,Ayman-FAYEZ-13354,27,441, EGYPT,0.0,2.0,Ahmed-ELSAGHIR-13262,32,385, EGYPT,0.0,2.0, D/5,  V/6
19982,2015-1305,16,Giselle-VICATOS-18346,29,9999999, SOUTH AFRICA,0.0,2.0,Aphiwe-TUKU-32964,23,110, SOUTH AFRICA,1.0,2.0, V/15,  D/12
19983,2015-1305,16,Arsenelle-BABELA-38675,27,9999999, CONGO,0.0,2.0,Nesrine-GHRIB-32451,19,81, TUNISIA,0.0,2.0, V/15,  D/12
19984,2015-1305,16,Maya-MANSOURI-23070,28,79, TUNISIA,1.0,2.0,Nardin-EHAB-34912,22,41, EGYPT,0.0,2.0, D/14,  V/15
19985,2015-1305,16,Nourhan-DESOUKY-37688,24,9999999, EGYPT,0.0,2.0,Tamryn-CARFOOT-27366,32,9999999, SOUTH AFRICA,0.0,2.0, V/14,  D/13
19986,2015-1305,16,Juliana-BARRETT-28959,24,9999999, SOUTH AFRICA,1.0,2.0,Shirwit-GABER-34915,20,9999999, EGYPT,0.0,2.0, V/15,  D/13
19987,2015-1305,8,Arsenelle-BABELA-38675,27,9999999, CONGO,0.0,2.0,Nardin-EHAB-34912,22,41, EGYPT,0.0,2.0, D/14,  V/15
19988,2015-1305,8,Dorra-BEN_JABALLAH-23074,26,9999999, TUNISIA,1.0,2.0,Nourhan-DESOUKY-37688,24,9999999, EGYPT,0.0,2.0, D/11,  V/15
19989,2015-1305,8,Juliana-BARRETT-28959,24,9999999, SOUTH AFRICA,1.0,2.0,Ayah-MAHDY-26855,23,71, EGYPT,0.0,2.0, D/8,  V/9
19990,2015-1305,4,Nourhan-DESOUKY-37688,24,9999999, EGYPT,0.0,2.0,Ayah-MAHDY-26855,23,71, EGYPT,0.0,2.0, D/9,  V/13
19991,2015-244,32,Jun-HEO-16436,30,10, KOREA,0.0,1.0,Giorgio-AVOLA-17823,29,9, ITALY,0.0,1.0, V/14,  D/13
19992,2015-244,32,Enzo-LEFORT-22555,27,11, FRANCE,0.0,1.0,Artur-AKHMATKHUZIN-16397,30,9999999, RUSSIA,0.0,1.0, D/12,  V/15
19993,2015-244,32,Taegyu-HA-18861,29,18, KOREA,1.0,1.0,Jianfei-MA-10399,34,299, CHINA,0.0,1.0, D/9,  V/15
19994,2015-244,32,Alexander-MASSIALAS-21958,24,8, USA,0.0,1.0,Richard-KRUSE-3256,35,2, GREAT BRITAIN,0.0,1.0, V/15,  D/11
19995,2015-244,32,Haiwei-CHEN-32250,24,335, CHINA,1.0,1.0,James_Andrew-DAVIS-17052,27,26, GREAT BRITAIN,1.0,1.0, V/15,  D/5
19996,2015-244,32,Young_Ki-SON-13436,33,27, KOREA,0.0,1.0,Laurence-HALSTED-3204,34,9999999, GREAT BRITAIN,0.0,1.0, D/9,  V/15
19997,2015-244,32,Radu-DARABAN-5648,35,9999999, ROMANIA,0.0,1.0,Andrea-CASSARA-4423,35,7, ITALY,1.0,1.0, V/15,  D/14
19998,2015-244,32,Alexey-CHEREMISINOV-15375,33,6, RUSSIA,0.0,1.0,Vincent-SIMON-21926,28,62, FRANCE,0.0,1.0, V/15,  D/10
19999,2015-244,32,Eli-SCHENKEL-19616,26,97, CANADA,0.0,1.0,Gerek-MEINHARDT-14397,28,13, USA,0.0,1.0, D/1,  V/15
20000,2015-244,32,Peter-JOPPICH-3629,36,41, GERMANY,0.0,1.0,Sebastian-BACHMANN-3444,32,9999999, GERMANY,0.0,1.0, V/12,  D/11
20001,2015-244,32,Daiki-FUJINO-12713,31,131, JAPAN,0.0,1.0,Daniele-GAROZZO-19821,26,4, ITALY,0.0,1.0, D/12,  V/15
20002,2015-244,32,Yuki-OTA-4850,33,9999999, JAPAN,0.0,1.0,Tomer-OR-4331,40,9999999, ISRAEL,0.0,1.0, V/15,  D/6
20003,2015-244,32,Mohamed_Ayoub-FERJANI-8025,32,42, TUNISIA,0.0,2.0,Ka_Long-CHEUNG-30878,21,15, HONG KONG,1.0,1.0, D/5,  V/15
20004,2015-244,32,Edoardo-LUPERI-21621,25,33, ITALY,1.0,1.0,Sheng-LEI-10397,34,9999999, CHINA,1.0,1.0, D/5,  V/15
20005,2015-244,32,Andrii-POGREBNIAK-15368,30,60, UKRAINE,1.0,1.0,Race-IMBODEN-23013,25,3, USA,1.0,1.0, D/9,  V/15
20006,2015-244,16,Jeremy-CADOT-10794,32,16, FRANCE,1.0,1.0,Jun-HEO-16436,30,10, KOREA,0.0,1.0, V/15,  D/14
20007,2015-244,16,Artur-AKHMATKHUZIN-16397,30,9999999, RUSSIA,0.0,1.0,Jianfei-MA-10399,34,299, CHINA,0.0,1.0, V/15,  D/12
20008,2015-244,16,Alexander-MASSIALAS-21958,24,8, USA,0.0,1.0,Haiwei-CHEN-32250,24,335, CHINA,1.0,1.0, V/15,  D/6
20009,2015-244,16,Laurence-HALSTED-3204,34,9999999, GREAT BRITAIN,0.0,1.0,Radu-DARABAN-5648,35,9999999, ROMANIA,0.0,1.0, V/15,  D/7
20010,2015-244,16,Alexey-CHEREMISINOV-15375,33,6, RUSSIA,0.0,1.0,Gerek-MEINHARDT-14397,28,13, USA,0.0,1.0, D/7,  V/15
20011,2015-244,16,Peter-JOPPICH-3629,36,41, GERMANY,0.0,1.0,Daniele-GAROZZO-19821,26,4, ITALY,0.0,1.0, V/15,  D/11
20012,2015-244,16,Yuki-OTA-4850,33,9999999, JAPAN,0.0,1.0,Ka_Long-CHEUNG-30878,21,15, HONG KONG,1.0,1.0, V/15,  D/12
20013,2015-244,16,Sheng-LEI-10397,34,9999999, CHINA,1.0,1.0,Race-IMBODEN-23013,25,3, USA,1.0,1.0, V/15,  D/6
20014,2015-244,8,Jeremy-CADOT-10794,32,16, FRANCE,1.0,1.0,Artur-AKHMATKHUZIN-16397,30,9999999, RUSSIA,0.0,1.0, D/7,  V/15
20015,2015-244,8,Alexander-MASSIALAS-21958,24,8, USA,0.0,1.0,Laurence-HALSTED-3204,34,9999999, GREAT BRITAIN,0.0,1.0, V/15,  D/12
20016,2015-244,8,Gerek-MEINHARDT-14397,28,13, USA,0.0,1.0,Peter-JOPPICH-3629,36,41, GERMANY,0.0,1.0, V/15,  D/10
20017,2015-244,8,Yuki-OTA-4850,33,9999999, JAPAN,0.0,1.0,Sheng-LEI-10397,34,9999999, CHINA,1.0,1.0, V/15,  D/9
20018,2015-244,4,Artur-AKHMATKHUZIN-16397,30,9999999, RUSSIA,0.0,1.0,Alexander-MASSIALAS-21958,24,8, USA,0.0,1.0, D/10,  V/15
20019,2015-244,4,Gerek-MEINHARDT-14397,28,13, USA,0.0,1.0,Yuki-OTA-4850,33,9999999, JAPAN,0.0,1.0, D/9,  V/15
20020,2015-244,2,Alexander-MASSIALAS-21958,24,8, USA,0.0,1.0,Yuki-OTA-4850,33,9999999, JAPAN,0.0,1.0, D/10,  V/15
20021,2015-243,32,Carolin-GOLUBYTSKYI-3903,33,9999999, GERMANY,0.0,1.0,Sabrina-MASSIALAS-28086,21,139, USA,0.0,1.0, D/9,  V/15
20022,2015-243,32,Larisa-KOROBEYNIKOVA-10688,31,46, RUSSIA,0.0,1.0,Martyna-SYNORADZKA-9908,30,28, POLAND,1.0,1.0, V/15,  D/6
20023,2015-243,32,Gabriella-VARGA-4243,36,270, HUNGARY,0.0,1.0,Martina-BATINI-12590,29,63, ITALY,0.0,2.0, D/10,  V/15
20024,2015-243,32,Inna-DERIGLAZOVA-18831,28,1, RUSSIA,0.0,1.0,Magdalena-KNOP-7959,37,9999999, POLAND,0.0,1.0, V/15,  D/12
20025,2015-243,32,Hanna-LYCZBINSKA-12780,28,21, POLAND,0.0,1.0,Yulia-BIRYUKOVA-5753,33,9999999, RUSSIA,1.0,1.0, V/13,  D/12
20026,2015-243,32,Huilin-LE-25241,29,9999999, CHINA,0.0,1.0,Alely-HERNANDEZ-22401,27,84, MEXICO,0.0,1.0, V/15,  D/3
20027,2015-243,32,Seung_Min-LIM-10357,33,9999999, KOREA,0.0,1.0,Lee-KIEFER-21717,24,3, USA,0.0,1.0, D/11,  V/15
20028,2015-243,32,Aida-SHANAEVA-10050,32,9999999, RUSSIA,0.0,1.0,Mina-KIM-21049,31,183, KOREA,0.0,1.0, V/15,  D/9
20029,2015-243,32,Astrid-GUYART-2860,35,27, FRANCE,0.0,1.0,Edina-KNAPEK-4121,41,202, HUNGARY,0.0,1.0, D/9,  V/10
20030,2015-243,32,Hyun_Hee-NAM-5037,37,11, KOREA,1.0,1.0,Valentina-VEZZALI-4736,44,9999999, ITALY,0.0,1.0, D/1,  V/2
20031,2015-243,32,Hee_Sook-JEON-13459,34,16, KOREA,1.0,1.0,Anita-BLAZE-16054,27,56, FRANCE,0.0,2.0, V/14,  D/13
20032,2015-243,32,Olivia-WOHLGEMUTH-18774,26,53, AUSTRIA,0.0,1.0,Ysaora-THIBUS-20514,27,7, FRANCE,0.0,1.0, D/6,  V/15
20033,2015-243,32,Hiromi-KUSANO-25539,29,178, JAPAN,0.0,1.0,Elisa-DI_FRANCISCA-4464,36,43, ITALY,0.0,1.0, D/5,  V/15
20034,2015-243,16,Larisa-KOROBEYNIKOVA-10688,31,46, RUSSIA,0.0,1.0,Martina-BATINI-12590,29,63, ITALY,0.0,2.0, V/15,  D/9
20035,2015-243,16,Inna-DERIGLAZOVA-18831,28,1, RUSSIA,0.0,1.0,Hanna-LYCZBINSKA-12780,28,21, POLAND,0.0,1.0, V/15,  D/11
20036,2015-243,16,Huilin-LE-25241,29,9999999, CHINA,0.0,1.0,Lee-KIEFER-21717,24,3, USA,0.0,1.0, D/7,  V/15
20037,2015-243,16,Edina-KNAPEK-4121,41,202, HUNGARY,0.0,1.0,Valentina-VEZZALI-4736,44,9999999, ITALY,0.0,1.0, V/13,  D/7
20038,2015-243,16,Hee_Sook-JEON-13459,34,16, KOREA,1.0,1.0,Ysaora-THIBUS-20514,27,7, FRANCE,0.0,1.0, D/12,  V/15
20039,2015-243,16,Nzingha-PRESCOD-18071,26,14, USA,0.0,1.0,Elisa-DI_FRANCISCA-4464,36,43, ITALY,0.0,1.0, V/15,  D/14
20040,2015-243,8,Inna-DERIGLAZOVA-18831,28,1, RUSSIA,0.0,1.0,Lee-KIEFER-21717,24,3, USA,0.0,1.0, V/15,  D/12
20041,2015-243,8,Aida-SHANAEVA-10050,32,9999999, RUSSIA,0.0,1.0,Edina-KNAPEK-4121,41,202, HUNGARY,0.0,1.0, V/15,  D/12
20042,2015-243,8,Ysaora-THIBUS-20514,27,7, FRANCE,0.0,1.0,Nzingha-PRESCOD-18071,26,14, USA,0.0,1.0, D/14,  V/15
20043,2015-243,4,Aida-SHANAEVA-10050,32,9999999, RUSSIA,0.0,1.0,Nzingha-PRESCOD-18071,26,14, USA,0.0,1.0, V/15,  D/7
20044,2015-243,2,Inna-DERIGLAZOVA-18831,28,1, RUSSIA,0.0,1.0,Aida-SHANAEVA-10050,32,9999999, RUSSIA,0.0,1.0, V/15,  D/11
20045,2015-242,32,Enrico-GAROZZO-15163,29,32, ITALY,0.0,2.0,Anatoliy-HEREY-15354,29,148, UKRAINE,0.0,2.0, V/15,  D/7
20046,2015-242,32,Joao-CORDEIRO-10109,31,254, PORTUGAL,1.0,2.0,Youngjun-KWEON-16463,31,16, KOREA,0.0,2.0, D/6,  V/9
20047,2015-242,32,Daniel-JERENT-22557,27,17, FRANCE,0.0,2.0,Yunlong-JIAO-18907,30,9999999, CHINA,0.0,2.0, D/10,  V/15
20048,2015-242,32,Seung_Hwa-JUNG-4963,37,9999999, KOREA,0.0,2.0,John_Edison-RODRIGUEZ-21208,27,41, COLOMBIA,1.0,2.0, V/15,  D/6
20049,2015-242,32,Zhen-LI-25192,26,9999999, CHINA,1.0,2.0,Oleg-SOKOLOV-20123,34,61, UZBEKISTAN,0.0,2.0, V/15,  D/13
20050,2015-242,32,Marco-FICHERA-24097,25,21, ITALY,0.0,2.0,Paolo-PIZZO-4633,35,37, ITALY,0.0,2.0, V/15,  D/12
20051,2015-242,32,Bogdan-NIKISHIN-6424,38,2, UKRAINE,0.0,2.0,Miguel-MORATILLA-20571,27,439, SPAIN,0.0,2.0, V/6,  D/5
20052,2015-242,32,Geza-IMRE-4098,44,9999999, HUNGARY,1.0,2.0,Kyoungdoo-PARK-10786,34,18, KOREA,0.0,2.0, V/15,  D/10
20053,2015-242,32,Andrea-SANTARELLI-24055,25,14, ITALY,0.0,2.0,Silvio-FERNANDEZ-10139,40,854, VENEZUELA,0.0,2.0, V/12,  D/11
20054,2015-242,32,Bartosz-PIASECKI-5272,32,499, NORWAY,0.0,2.0,Sten-PRIINITS-9367,31,76, ESTONIA,0.0,2.0, V/11,  D/10
20055,2015-242,32,Ronan-GUSTIN-23021,31,31, FRANCE,0.0,2.0,Andras-REDLI-4202,35,58, HUNGARY,0.0,2.0, V/15,  D/9
20056,2015-242,32,Benjamin-STEFFEN-6086,36,25, SWITZERLAND,1.0,2.0,Ido-HERPE-18683,27,36, ISRAEL,0.0,2.0, D/11,  V/15
20057,2015-242,32,Benjamin-BRATTON-6496,33,336, USA,0.0,2.0,Gauthier-GRUMIER-2853,34,9999999, FRANCE,1.0,2.0, D/7,  V/15
20058,2015-242,16,Enrico-GAROZZO-15163,29,32, ITALY,0.0,2.0,Youngjun-KWEON-16463,31,16, KOREA,0.0,2.0, V/15,  D/10
20059,2015-242,16,Yunlong-JIAO-18907,30,9999999, CHINA,0.0,2.0,Seung_Hwa-JUNG-4963,37,9999999, KOREA,0.0,2.0, D/9,  V/15
20060,2015-242,16,Zhen-LI-25192,26,9999999, CHINA,1.0,2.0,Marco-FICHERA-24097,25,21, ITALY,0.0,2.0, V/15,  D/7
20061,2015-242,16,Bogdan-NIKISHIN-6424,38,2, UKRAINE,0.0,2.0,Geza-IMRE-4098,44,9999999, HUNGARY,1.0,2.0, D/14,  V/15
20062,2015-242,16,Ronan-GUSTIN-23021,31,31, FRANCE,0.0,2.0,Ruben-LIMARDO_GASCON-10222,33,4, VENEZUELA,1.0,2.0, D/13,  V/15
20063,2015-242,16,Ido-HERPE-18683,27,36, ISRAEL,0.0,2.0,Gauthier-GRUMIER-2853,34,9999999, FRANCE,1.0,2.0, D/11,  V/15
20064,2015-242,8,Enrico-GAROZZO-15163,29,32, ITALY,0.0,2.0,Seung_Hwa-JUNG-4963,37,9999999, KOREA,0.0,2.0, D/9,  V/15
20065,2015-242,8,Zhen-LI-25192,26,9999999, CHINA,1.0,2.0,Geza-IMRE-4098,44,9999999, HUNGARY,1.0,2.0, D/8,  V/15
20066,2015-242,8,Ruben-LIMARDO_GASCON-10222,33,4, VENEZUELA,1.0,2.0,Gauthier-GRUMIER-2853,34,9999999, FRANCE,1.0,2.0, D/8,  V/9
20067,2015-242,4,Seung_Hwa-JUNG-4963,37,9999999, KOREA,0.0,2.0,Geza-IMRE-4098,44,9999999, HUNGARY,1.0,2.0, D/8,  V/15
20068,2015-242,2,Geza-IMRE-4098,44,9999999, HUNGARY,1.0,2.0,Gauthier-GRUMIER-2853,34,9999999, FRANCE,1.0,2.0, V/15,  D/14
20069,2015-241,32,Rossella-FIAMINGO-19604,27,24, ITALY,1.0,2.0,Nathalie-MOELLHAUSEN-4585,33,27, BRAZIL,1.0,2.0, V/15,  D/9
20070,2015-241,32,Courtney-HURLEY-11652,28,11, USA,0.0,2.0,Katharine-HOLMES-22023,25,34, USA,0.0,2.0, V/15,  D/8
20071,2015-241,32,A_Lam-SHIN-10773,32,36, KOREA,0.0,2.0,Tatiana-GUDKOVA-25207,26,38, RUSSIA,1.0,2.0, D/6,  V/7
20072,2015-241,32,Bianca-DEL_CARRETTO-4461,33,9999999, ITALY,0.0,2.0,Britta-HEIDEMANN-3593,36,9999999, GERMANY,0.0,2.0, V/14,  D/13
20073,2015-241,32,Loredana-DINU-5671,34,9999999, ROMANIA,0.0,2.0,Maureen-NISIMA-2970,37,9999999, FRANCE,0.0,2.0, V/15,  D/7
20074,2015-241,32,Monika-SOZANSKA-5472,35,75, GERMANY,0.0,2.0,Injeong-CHOI-25200,28,8, KOREA,0.0,2.0, D/9,  V/14
20075,2015-241,32,Kseniya-PANTELYEYEVA-22831,24,51, UKRAINE,0.0,2.0,Violetta-KOLOBOVA-18949,27,16, RUSSIA,0.0,2.0, V/15,  D/14
20076,2015-241,32,Alexandra-NDOLO-18515,32,53, GERMANY,1.0,2.0,Kelley-HURLEY-9122,30,14, USA,1.0,2.0, V/15,  D/8
20077,2015-241,32,Marie_Florence-CANDASSAMY-20179,27,30, FRANCE,0.0,2.0,Irina-EMBRICH-9370,38,68, ESTONIA,1.0,2.0, D/11,  V/15
20078,2015-241,32,Emma-SAMUELSSON-9708,30,9999999, SWEDEN,1.0,2.0,Yiwen-SUN-33102,26,4, CHINA,1.0,2.0, V/15,  D/14
20079,2015-241,32,Yana-SHEMYAKINA-6435,33,167, UKRAINE,0.0,2.0,Edina-ANTAL-15345,28,9999999, HUNGARY,0.0,2.0, V/15,  D/10
20080,2015-241,32,Mara-NAVARRIA-9248,33,1, ITALY,0.0,2.0,Anqi-XU-21110,26,9999999, CHINA,0.0,2.0, D/4,  V/15
20081,2015-241,32,Simona-GHERMAN-5621,33,9999999, ROMANIA,0.0,2.0,Auriane-MALLO-25031,25,26, FRANCE,1.0,2.0, V/15,  D/11
20082,2015-241,32,Coraline-VITALIS-28593,23,10, FRANCE,0.0,2.0,Emese-SZASZ-4220,36,3, HUNGARY,1.0,2.0, D/9,  V/15
20083,2015-241,16,Rossella-FIAMINGO-19604,27,24, ITALY,1.0,2.0,Courtney-HURLEY-11652,28,11, USA,0.0,2.0, V/15,  D/11
20084,2015-241,16,Tatiana-GUDKOVA-25207,26,38, RUSSIA,1.0,2.0,Bianca-DEL_CARRETTO-4461,33,9999999, ITALY,0.0,2.0, D/9,  V/15
20085,2015-241,16,Loredana-DINU-5671,34,9999999, ROMANIA,0.0,2.0,Injeong-CHOI-25200,28,8, KOREA,0.0,2.0, V/15,  D/11
20086,2015-241,16,Katrina-LEHIS-24108,24,9, ESTONIA,1.0,2.0,Alexandra-NDOLO-18515,32,53, GERMANY,1.0,2.0, V/15,  D/10
20087,2015-241,16,Irina-EMBRICH-9370,38,68, ESTONIA,1.0,2.0,Emma-SAMUELSSON-9708,30,9999999, SWEDEN,1.0,2.0, D/12,  V/15
20088,2015-241,16,Yana-SHEMYAKINA-6435,33,167, UKRAINE,0.0,2.0,Anqi-XU-21110,26,9999999, CHINA,0.0,2.0, D/12,  V/15
20089,2015-241,16,Simona-GHERMAN-5621,33,9999999, ROMANIA,0.0,2.0,Emese-SZASZ-4220,36,3, HUNGARY,1.0,2.0, V/15,  D/8
20090,2015-241,8,Rossella-FIAMINGO-19604,27,24, ITALY,1.0,2.0,Bianca-DEL_CARRETTO-4461,33,9999999, ITALY,0.0,2.0, V/15,  D/4
20091,2015-241,8,Katrina-LEHIS-24108,24,9, ESTONIA,1.0,2.0,Emma-SAMUELSSON-9708,30,9999999, SWEDEN,1.0,2.0, D/13,  V/15
20092,2015-241,8,Anqi-XU-21110,26,9999999, CHINA,0.0,2.0,Simona-GHERMAN-5621,33,9999999, ROMANIA,0.0,2.0, V/15,  D/10
20093,2015-241,4,Emma-SAMUELSSON-9708,30,9999999, SWEDEN,1.0,2.0,Anqi-XU-21110,26,9999999, CHINA,0.0,2.0, V/15,  D/12
20094,2015-241,2,Rossella-FIAMINGO-19604,27,24, ITALY,1.0,2.0,Emma-SAMUELSSON-9708,30,9999999, SWEDEN,1.0,2.0, V/15,  D/5
20095,2015-246,32,Bongil-GU-18876,29,2, KOREA,0.0,0.0,Mojtaba-ABEDINI-4276,34,20, IRAN,0.0,0.0, V/15,  D/7
20096,2015-246,32,Renzo-AGRESTA-8950,33,9999999, BRAZIL,0.0,0.0,Nicolas-ROUSSET-13391,30,133, FRANCE,0.0,0.0, V/15,  D/14
20097,2015-246,32,Daryl-HOMER-14997,28,16, USA,0.0,0.0,Sandro-BAZADZE-22559,25,23, GEORGIA,0.0,0.0, V/15,  D/10
20098,2015-246,32,Bolade-APITHY-9733,33,10, FRANCE,0.0,0.0,Kamil-IBRAGIMOV-24920,25,6, RUSSIA,0.0,0.0, V/15,  D/9
20099,2015-246,32,Nikolay-KOVALEV-5800,32,9999999, RUSSIA,0.0,0.0,Ali-PAKDAMAN-22252,28,13, IRAN,0.0,0.0, V/15,  D/14
20100,2015-246,32,Eunseok-OH-10782,35,9999999, KOREA,1.0,0.0,Nicolas-LIMBACH-1754,33,9999999, GERMANY,0.0,0.0, V/15,  D/11
20101,2015-246,32,Diego-OCCHIUZZI-4603,37,509, ITALY,0.0,0.0,Veniamin-RESHETNIKOV-15087,32,14, RUSSIA,1.0,0.0, D/12,  V/15
20102,2015-246,32,Kenta-TOKUNAN-20398,31,42, JAPAN,1.0,0.0,Tiberiu-DOLNICEANU-13643,30,27, ROMANIA,0.0,0.0, D/9,  V/15
20103,2015-246,32,Junghwan-KIM-11066,35,3, KOREA,0.0,0.0,Seppe-VAN_HOLSBEKE-10861,30,244, BELGIUM,0.0,0.0, V/15,  D/7
20104,2015-246,32,Aliaksandr-BUIKEVICH-1803,34,9999999, BELARUS,1.0,0.0,Vincent-ANSTETT-2693,36,17, FRANCE,0.0,0.0, V/15,  D/14
20105,2015-246,32,Woo_Young-WON-13998,36,9999999, KOREA,0.0,0.0,Julien-MEDARD-8104,31,9999999, FRANCE,0.0,0.0, V/15,  D/14
20106,2015-246,32,Andras-SZATMARI-22449,25,8, HUNGARY,0.0,0.0,Alexey-YAKIMENKO-5861,35,9999999, RUSSIA,1.0,0.0, D/12,  V/15
20107,2015-246,32,Aldo-MONTANO-4586,40,29, ITALY,0.0,0.0,Fernando-CASARES-2427,38,302, SPAIN,0.0,0.0, V/15,  D/8
20108,2015-246,32,Joseph-POLOSSIFAKIS-17706,28,535, CANADA,1.0,0.0,Max-HARTUNG-12611,29,9, GERMANY,0.0,0.0, D/11,  V/15
20109,2015-246,32,Matyas-SZABO-17458,27,22, GERMANY,0.0,0.0,Luca-CURATOLI-24460,24,7, ITALY,1.0,0.0, D/13,  V/15
20110,2015-246,32,Enrico-BERRE-24259,26,12, ITALY,0.0,0.0,Aron-SZILAGYI-13741,28,4, HUNGARY,0.0,0.0, D/13,  V/15
20111,2015-246,16,Bongil-GU-18876,29,2, KOREA,0.0,0.0,Renzo-AGRESTA-8950,33,9999999, BRAZIL,0.0,0.0, V/15,  D/13
20112,2015-246,16,Daryl-HOMER-14997,28,16, USA,0.0,0.0,Bolade-APITHY-9733,33,10, FRANCE,0.0,0.0, V/15,  D/14
20113,2015-246,16,Nikolay-KOVALEV-5800,32,9999999, RUSSIA,0.0,0.0,Eunseok-OH-10782,35,9999999, KOREA,1.0,0.0, D/8,  V/15
20114,2015-246,16,Veniamin-RESHETNIKOV-15087,32,14, RUSSIA,1.0,0.0,Tiberiu-DOLNICEANU-13643,30,27, ROMANIA,0.0,0.0, D/9,  V/15
20115,2015-246,16,Junghwan-KIM-11066,35,3, KOREA,0.0,0.0,Aliaksandr-BUIKEVICH-1803,34,9999999, BELARUS,1.0,0.0, V/15,  D/8
20116,2015-246,16,Woo_Young-WON-13998,36,9999999, KOREA,0.0,0.0,Alexey-YAKIMENKO-5861,35,9999999, RUSSIA,1.0,0.0, D/9,  V/15
20117,2015-246,16,Aldo-MONTANO-4586,40,29, ITALY,0.0,0.0,Max-HARTUNG-12611,29,9, GERMANY,0.0,0.0, D/11,  V/15
20118,2015-246,16,Luca-CURATOLI-24460,24,7, ITALY,1.0,0.0,Aron-SZILAGYI-13741,28,4, HUNGARY,0.0,0.0, D/10,  V/15
20119,2015-246,8,Bongil-GU-18876,29,2, KOREA,0.0,0.0,Daryl-HOMER-14997,28,16, USA,0.0,0.0, D/11,  V/15
20120,2015-246,8,Eunseok-OH-10782,35,9999999, KOREA,1.0,0.0,Tiberiu-DOLNICEANU-13643,30,27, ROMANIA,0.0,0.0, D/14,  V/15
20121,2015-246,8,Junghwan-KIM-11066,35,3, KOREA,0.0,0.0,Alexey-YAKIMENKO-5861,35,9999999, RUSSIA,1.0,0.0, D/13,  V/15
20122,2015-246,8,Max-HARTUNG-12611,29,9, GERMANY,0.0,0.0,Aron-SZILAGYI-13741,28,4, HUNGARY,0.0,0.0, V/15,  D/11
