TABLEU,C1_AGE,C1_RANKING,C1_NATIONALITY,C1_HANDNESS,C1_WEAPON,C2_AGE,C2_RANKING,C2_NATIONALITY,C2_HANDNESS,C2_WEAPON,WINNER
16,17,292, BELGIUM, Right, Sabre ,23,44, TURKEY, Right, Sabre ,1
8,19,229, ITALY, Right, Sabre ,18,94, GERMANY, Right, Sabre ,0
8,22,230, GREAT BRITAIN, Right, Sabre ,29,24, SPAIN, Right, Sabre ,1
8,26,131, BRAZIL, Right, Sabre ,20,260, GREAT BRITAIN, Right, Sabre ,0
8,20,101, ITALY, Right, Sabre ,23,44, TURKEY, Right, Sabre ,1
4,19,229, ITALY, Right, Sabre ,29,24, SPAIN, Right, Sabre ,1
4,26,131, BRAZIL, Right, Sabre ,23,44, TURKEY, Right, Sabre ,1
2,29,24, SPAIN, Right, Sabre ,23,44, TURKEY, Right, Sabre ,0
32,24,24, CANADA, Right, Sabre ,23,379, BELGIUM, Right, Sabre ,0
32,25,120, GERMANY, Right, Sabre ,21,317, MEXICO, Right, Sabre ,0
32,30,82, ITALY, Right, Sabre ,17,383, BELGIUM, Right, Sabre ,0
32,23,306, AUSTRALIA, Right, Sabre ,31,87, ITALY, Right, Sabre ,1
32,23,55, TURKEY, Right, Sabre ,20,189, ITALY, Right, Sabre ,0
32,18,123, BELGIUM, Right, Sabre ,18,338, GERMANY, Right, Sabre ,0
32,19,342, GERMANY, Right, Sabre ,19,289, ITALY, Right, Sabre ,1
32,21,196, GERMANY, Right, Sabre ,21,53, ARGENTINA, Right, Sabre ,1
32,21,70, GREAT BRITAIN, Right, Sabre ,18,372, GERMANY, Right, Sabre ,0
32,20,154, GERMANY, Right, Sabre ,28,255, USA, Right, Sabre ,0
32,26,57, ITALY, Right, Sabre ,19,386, BELGIUM, Right, Sabre ,0
32,22,48, ISRAEL, Right, Sabre ,24,122, GERMANY, Left, Sabre ,1
32,19,285, GERMANY, Right, Sabre ,32,334, IRELAND, Right, Sabre ,0
32,19,331, GERMANY, Right, Sabre ,17,336, BELGIUM, Right, Sabre ,0
32,24,210, GREAT BRITAIN, Right, Sabre ,23,64, ARGENTINA, Right, Sabre ,1
32,26,95, GREAT BRITAIN, Left, Sabre ,18,195, GREAT BRITAIN, Right, Sabre ,1
16,24,24, CANADA, Right, Sabre ,25,120, GERMANY, Right, Sabre ,1
16,30,82, ITALY, Right, Sabre ,31,87, ITALY, Right, Sabre ,1
16,23,55, TURKEY, Right, Sabre ,18,123, BELGIUM, Right, Sabre ,0
16,19,289, ITALY, Right, Sabre ,21,53, ARGENTINA, Right, Sabre ,1
16,21,70, GREAT BRITAIN, Right, Sabre ,20,154, GERMANY, Right, Sabre ,1
16,26,57, ITALY, Right, Sabre ,24,122, GERMANY, Left, Sabre ,1
16,19,285, GERMANY, Right, Sabre ,19,331, GERMANY, Right, Sabre ,0
16,23,64, ARGENTINA, Right, Sabre ,18,195, GREAT BRITAIN, Right, Sabre ,1
8,25,120, GERMANY, Right, Sabre ,31,87, ITALY, Right, Sabre ,0
8,23,55, TURKEY, Right, Sabre ,21,53, ARGENTINA, Right, Sabre ,0
8,20,154, GERMANY, Right, Sabre ,24,122, GERMANY, Left, Sabre ,1
8,19,285, GERMANY, Right, Sabre ,18,195, GREAT BRITAIN, Right, Sabre ,1
4,25,120, GERMANY, Right, Sabre ,23,55, TURKEY, Right, Sabre ,1
4,24,122, GERMANY, Left, Sabre ,18,195, GREAT BRITAIN, Right, Sabre ,0
2,23,55, TURKEY, Right, Sabre ,24,122, GERMANY, Left, Sabre ,0
16,17,160, USA, Right, Foil ,17,341, USA, Right, Foil ,0
16,22,325, MEXICO, Right, Foil ,20,281, USA, Left, Foil ,1
16,15,321, USA, Right, Foil ,19,283, MEXICO, Right, Foil ,1
16,16,336, MEXICO, Right, Foil ,28,86, MEXICO, Right, Foil ,1
16,22,191, GREAT BRITAIN, Right, Foil ,23,254, MEXICO, Left, Foil ,1
16,17,333, MEXICO, Right, Foil ,29,155, PERU, Right, Epée ,1
16,24,102, MEXICO, Right, Foil ,19,328, MEXICO, Right, Foil ,0
16,16,339, MEXICO, Right, Foil ,22,133, ROMANIA, Right, Foil ,1
8,17,160, USA, Right, Foil ,20,281, USA, Left, Foil ,0
8,19,283, MEXICO, Right, Foil ,28,86, MEXICO, Right, Foil ,1
8,23,254, MEXICO, Left, Foil ,29,155, PERU, Right, Epée ,0
8,24,102, MEXICO, Right, Foil ,22,133, ROMANIA, Right, Foil ,1
4,17,160, USA, Right, Foil ,28,86, MEXICO, Right, Foil ,0
4,23,254, MEXICO, Left, Foil ,22,133, ROMANIA, Right, Foil ,1
2,17,160, USA, Right, Foil ,22,133, ROMANIA, Right, Foil ,0
32,23,388, NETHERLANDS, Right, Epée ,32,499, NORWAY, Right, Epée ,1
32,22,65, VENEZUELA, Right, Epée ,22,582, NORWAY, Right, Epée ,0
32,17,472, NORWAY, Right, Epée ,45,565, NORWAY, Right, Epée ,0
32,20,527, NORWAY, Right, Epée ,21,118, AUSTRIA, Left, Epée ,1
32,20,78, ITALY, Right, Epée ,20,560, ITALY, Right, Epée ,0
32,32,114, PANAMA, Left, Epée ,24,105, ESTONIA, Right, Epée ,1
32,33,4, VENEZUELA, Left, Epée ,20,513, SWEDEN, Right, Epée ,0
32,37,337, NORWAY, Left, Epée ,31,76, ESTONIA, Right, Epée ,1
32,34,122, ESTONIA, Right, Epée ,19,547, NORWAY, Right, Epée ,0
32,18,355, ESTONIA, Right, Epée ,24,594, GERMANY, Right, Epée ,0
32,21,304, DENMARK, Right, Epée ,37,574, ESTONIA, Right, Epée ,0
32,22,413, SWEDEN, Left, Epée ,29,148, UKRAINE, Right, Epée ,1
32,21,159, SWEDEN, Right, Epée ,23,317, HONG KONG, Right, Epée ,0
32,16,569, NORWAY, Left, Epée ,22,87, VENEZUELA, Right, Epée ,1
32,21,389, GERMANY, Right, Epée ,24,493, ITALY, Right, Epée ,1
32,21,316, DENMARK, Left, Epée ,17,416, NORWAY, Right, Epée ,0
16,32,499, NORWAY, Right, Epée ,22,65, VENEZUELA, Right, Epée ,1
16,17,472, NORWAY, Right, Epée ,21,118, AUSTRIA, Left, Epée ,1
16,20,78, ITALY, Right, Epée ,24,105, ESTONIA, Right, Epée ,0
16,33,4, VENEZUELA, Left, Epée ,31,76, ESTONIA, Right, Epée ,0
16,34,122, ESTONIA, Right, Epée ,18,355, ESTONIA, Right, Epée ,1
16,21,304, DENMARK, Right, Epée ,29,148, UKRAINE, Right, Epée ,1
16,21,159, SWEDEN, Right, Epée ,22,87, VENEZUELA, Right, Epée ,0
16,24,493, ITALY, Right, Epée ,21,316, DENMARK, Left, Epée ,1
8,22,65, VENEZUELA, Right, Epée ,21,118, AUSTRIA, Left, Epée ,1
8,20,78, ITALY, Right, Epée ,33,4, VENEZUELA, Left, Epée ,1
8,18,355, ESTONIA, Right, Epée ,29,148, UKRAINE, Right, Epée ,1
8,21,159, SWEDEN, Right, Epée ,21,316, DENMARK, Left, Epée ,0
4,21,118, AUSTRIA, Left, Epée ,33,4, VENEZUELA, Left, Epée ,1
4,29,148, UKRAINE, Right, Epée ,21,159, SWEDEN, Right, Epée ,0
2,33,4, VENEZUELA, Left, Epée ,29,148, UKRAINE, Right, Epée ,0
32,26,43, HUNGARY, Right, Epée ,22,323, GERMANY, Right, Epée ,1
32,21,161, JAPAN, Left, Epée ,22,426, ITALY, Right, Epée ,0
32,19,277, SWITZERLAND, Left, Epée ,23,347, USA, Right, Epée ,1
32,19,404, SWITZERLAND, Right, Epée ,23,95, HUNGARY, Left, Epée ,1
32,29,54, ITALY, Right, Epée ,17,413, ITALY, Right, Epée ,0
32,18,353, GERMANY, Right, Epée ,19,384, SWITZERLAND, Right, Epée ,0
32,20,390, SWITZERLAND, Right, Epée ,24,58, SWITZERLAND, Left, Epée ,1
32,23,147, HONG KONG, Right, Epée ,28,415, CHINESE TAIPEI, Left, Epée ,0
32,23,143, GERMANY, Right, Epée ,21,324, SWITZERLAND, Left, Epée ,0
32,22,125, AUSTRIA, Right, Epée ,21,299, GERMANY, Left, Epée ,0
32,22,101, SWITZERLAND, Right, Epée ,18,398, HUNGARY, Right, Epée ,0
32,27,23, SWITZERLAND, Right, Epée ,24,211, USA, Right, Epée ,0
32,23,69, HUNGARY, Right, Epée ,20,289, GREAT BRITAIN, Left, Epée ,0
32,18,359, USA, Right, Epée ,24,433, SWITZERLAND, Right, Epée ,0
32,18,260, SWITZERLAND, Right, Epée ,18,401, GREAT BRITAIN, Right, Epée ,0
32,24,276, JAPAN, Left, Epée ,28,85, SWITZERLAND, Right, Epée ,1
16,26,43, HUNGARY, Right, Epée ,21,161, JAPAN, Left, Epée ,0
16,23,347, USA, Right, Epée ,23,95, HUNGARY, Left, Epée ,1
16,29,54, ITALY, Right, Epée ,18,353, GERMANY, Right, Epée ,0
16,24,58, SWITZERLAND, Left, Epée ,23,147, HONG KONG, Right, Epée ,0
16,23,143, GERMANY, Right, Epée ,22,125, AUSTRIA, Right, Epée ,0
16,22,101, SWITZERLAND, Right, Epée ,27,23, SWITZERLAND, Right, Epée ,1
16,23,69, HUNGARY, Right, Epée ,18,359, USA, Right, Epée ,0
16,18,260, SWITZERLAND, Right, Epée ,28,85, SWITZERLAND, Right, Epée ,1
8,26,43, HUNGARY, Right, Epée ,23,95, HUNGARY, Left, Epée ,1
8,29,54, ITALY, Right, Epée ,24,58, SWITZERLAND, Left, Epée ,0
8,23,143, GERMANY, Right, Epée ,27,23, SWITZERLAND, Right, Epée ,1
8,23,69, HUNGARY, Right, Epée ,28,85, SWITZERLAND, Right, Epée ,1
4,23,95, HUNGARY, Left, Epée ,29,54, ITALY, Right, Epée ,0
4,27,23, SWITZERLAND, Right, Epée ,28,85, SWITZERLAND, Right, Epée ,0
2,23,95, HUNGARY, Left, Epée ,27,23, SWITZERLAND, Right, Epée ,1
32,26,50, POLAND, Right, Foil ,24,327, GREAT BRITAIN, Right, Foil ,0
32,22,180, HUNGARY, Left, Foil ,21,332, ROMANIA, Right, Foil ,1
32,19,349, MOLDOVA, Right, Foil ,20,179, SPAIN, Right, Foil ,1
32,19,213, ROMANIA, Right, Foil ,30,314, GREAT BRITAIN, Right, Foil ,0
32,34,97, ITALY, Right, Foil ,16,384, ROMANIA, Right, Foil ,0
32,22,103, ROMANIA, Left, Foil ,17,359, ROMANIA, Left, Foil ,0
32,22,93, POLAND, Left, Foil ,25,214, SPAIN, Right, Foil ,0
32,17,388, ITALY, Right, Foil ,26,53, AUSTRIA, Right, Foil ,1
32,22,83, NETHERLANDS, Right, Foil ,32,280, GREAT BRITAIN, Right, Foil ,0
32,23,210, GREAT BRITAIN, Left, Foil ,18,197, ROMANIA, Right, Foil ,1
32,14,354, ROMANIA, Right, Foil ,18,338, PUERTO RICO, Right, Foil ,1
32,26,300, CZECH REPUBLIC, Left, Foil ,21,107, GREAT BRITAIN, Right, Foil ,1
32,22,191, GREAT BRITAIN, Right, Foil ,17,379, MOLDOVA, Right, Foil ,0
32,17,376, ROMANIA, Right, Foil ,21,18, POLAND, Right, Foil ,1
32,41,313, FINLAND, Right, Foil ,30,150, ARGENTINA, Left, Foil ,0
32,21,98, SPAIN, Right, Foil ,28,21, POLAND, Right, Foil ,1
16,26,50, POLAND, Right, Foil ,21,332, ROMANIA, Right, Foil ,0
16,20,179, SPAIN, Right, Foil ,19,213, ROMANIA, Right, Foil ,0
16,34,97, ITALY, Right, Foil ,22,103, ROMANIA, Left, Foil ,0
16,22,93, POLAND, Left, Foil ,26,53, AUSTRIA, Right, Foil ,0
16,22,83, NETHERLANDS, Right, Foil ,18,197, ROMANIA, Right, Foil ,0
16,18,338, PUERTO RICO, Right, Foil ,21,107, GREAT BRITAIN, Right, Foil ,1
16,22,191, GREAT BRITAIN, Right, Foil ,21,18, POLAND, Right, Foil ,0
16,41,313, FINLAND, Right, Foil ,28,21, POLAND, Right, Foil ,1
8,26,50, POLAND, Right, Foil ,20,179, SPAIN, Right, Foil ,0
8,34,97, ITALY, Right, Foil ,22,93, POLAND, Left, Foil ,0
8,22,83, NETHERLANDS, Right, Foil ,21,107, GREAT BRITAIN, Right, Foil ,0
8,22,191, GREAT BRITAIN, Right, Foil ,28,21, POLAND, Right, Foil ,1
4,26,50, POLAND, Right, Foil ,34,97, ITALY, Right, Foil ,1
4,22,83, NETHERLANDS, Right, Foil ,28,21, POLAND, Right, Foil ,1
2,34,97, ITALY, Right, Foil ,28,21, POLAND, Right, Foil ,1
32,24,9, ESTONIA, Left, Epée ,33,25, ESTONIA, Right, Epée ,1
32,20,361, GREAT BRITAIN, Right, Epée ,35,344, FINLAND, Right, Epée ,1
32,24,192, POLAND, Right, Epée ,20,198, CANADA, Right, Epée ,0
32,27,23, SWITZERLAND, Right, Epée ,33,391, SWEDEN, Right, Epée ,0
32,27,199, GREAT BRITAIN, Right, Epée ,24,57, CANADA, Right, Epée ,1
32,38,68, ESTONIA, Left, Epée ,53,395, SWEDEN, Right, Epée ,0
32,24,362, NORWAY, Left, Epée ,23,137, SWEDEN, Right, Epée ,1
32,23,160, FINLAND, Right, Epée ,21,332, FINLAND, Right, Epée ,0
32,20,370, GREAT BRITAIN, Right, Epée ,17,412, SWEDEN, Right, Epée ,0
32,42,287, LATVIA, Right, Epée ,24,262, JAPAN, Right, Epée ,0
32,27,429, SPAIN, Right, Epée ,22,125, AUSTRIA, Right, Epée ,1
32,25,356, USA, Right, Epée ,22,274, FINLAND, Right, Epée ,0
32,21,107, SWEDEN, Right, Epée ,21,161, JAPAN, Left, Epée ,0
32,24,276, JAPAN, Left, Epée ,21,427, SWEDEN, Right, Epée ,0
32,19,399, SWEDEN, Right, Epée ,23,347, USA, Right, Epée ,1
32,28,415, CHINESE TAIPEI, Left, Epée ,26,28, ESTONIA, Right, Epée ,1
16,33,25, ESTONIA, Right, Epée ,35,344, FINLAND, Right, Epée ,0
16,24,192, POLAND, Right, Epée ,27,23, SWITZERLAND, Right, Epée ,1
16,24,57, CANADA, Right, Epée ,38,68, ESTONIA, Left, Epée ,1
16,23,137, SWEDEN, Right, Epée ,23,160, FINLAND, Right, Epée ,0
16,20,370, GREAT BRITAIN, Right, Epée ,42,287, LATVIA, Right, Epée ,1
16,22,125, AUSTRIA, Right, Epée ,25,356, USA, Right, Epée ,0
16,21,107, SWEDEN, Right, Epée ,24,276, JAPAN, Left, Epée ,0
16,23,347, USA, Right, Epée ,26,28, ESTONIA, Right, Epée ,1
8,33,25, ESTONIA, Right, Epée ,27,23, SWITZERLAND, Right, Epée ,0
8,38,68, ESTONIA, Left, Epée ,23,137, SWEDEN, Right, Epée ,0
8,42,287, LATVIA, Right, Epée ,22,125, AUSTRIA, Right, Epée ,1
8,21,107, SWEDEN, Right, Epée ,26,28, ESTONIA, Right, Epée ,1
4,33,25, ESTONIA, Right, Epée ,38,68, ESTONIA, Left, Epée ,1
4,22,125, AUSTRIA, Right, Epée ,26,28, ESTONIA, Right, Epée ,1
2,38,68, ESTONIA, Left, Epée ,26,28, ESTONIA, Right, Epée ,0
32,17,308, BULGARIA, Right, Sabre ,21,257, TURKEY, Right, Sabre ,1
32,17,72, BULGARIA, Left, Sabre ,17,294, AZERBAIJAN, Right, Sabre ,0
32,29,326, CZECH REPUBLIC, Right, Sabre ,29,89, AZERBAIJAN, Right, Sabre ,1
32,15,276, TURKEY, Right, Sabre ,18,261, BULGARIA, Left, Sabre ,1
32,18,317, SWITZERLAND, Right, Sabre ,13,289, BULGARIA, Right, Sabre ,1
32,29,24, SPAIN, Right, Sabre ,19,262, TURKEY, Right, Sabre ,0
32,20,315, HUNGARY, Right, Sabre ,18,290, BULGARIA, Right, Sabre ,1
32,17,175, TURKEY, Right, Sabre ,18,319, ROMANIA, Right, Sabre ,0
32,20,300, HUNGARY, Right, Sabre ,31,169, AZERBAIJAN, Left, Sabre ,0
32,17,256, DEMOCRATIC REPUBLIC OF CONGO, Right, Sabre ,17,329, BULGARIA, Right, Sabre ,0
32,19,321, TURKEY, Right, Sabre ,17,258, TURKEY, Right, Sabre ,1
32,29,223, AZERBAIJAN, Right, Sabre ,17,312, BULGARIA, Right, Sabre ,0
16,23,44, TURKEY, Right, Sabre ,21,257, TURKEY, Right, Sabre ,0
16,17,72, BULGARIA, Left, Sabre ,29,89, AZERBAIJAN, Right, Sabre ,0
16,18,261, BULGARIA, Left, Sabre ,13,289, BULGARIA, Right, Sabre ,0
16,29,24, SPAIN, Right, Sabre ,19,284, ROMANIA, Left, Sabre ,0
16,29,142, BULGARIA, Right, Sabre ,18,290, BULGARIA, Right, Sabre ,0
16,17,175, TURKEY, Right, Sabre ,20,300, HUNGARY, Right, Sabre ,0
16,17,256, DEMOCRATIC REPUBLIC OF CONGO, Right, Sabre ,17,258, TURKEY, Right, Sabre ,0
16,29,223, AZERBAIJAN, Right, Sabre ,16,57, MEXICO, Left, Sabre ,1
8,23,44, TURKEY, Right, Sabre ,17,72, BULGARIA, Left, Sabre ,0
8,18,261, BULGARIA, Left, Sabre ,29,24, SPAIN, Right, Sabre ,1
8,29,142, BULGARIA, Right, Sabre ,17,175, TURKEY, Right, Sabre ,0
8,17,256, DEMOCRATIC REPUBLIC OF CONGO, Right, Sabre ,16,57, MEXICO, Left, Sabre ,1
4,23,44, TURKEY, Right, Sabre ,29,24, SPAIN, Right, Sabre ,1
4,29,142, BULGARIA, Right, Sabre ,16,57, MEXICO, Left, Sabre ,0
2,29,24, SPAIN, Right, Sabre ,29,142, BULGARIA, Right, Sabre ,0
32,19,275, SPAIN, Right, Foil ,31,402, HUNGARY, Right, Foil ,0
32,27,91, SLOVAKIA, Right, Foil ,17,418, ROMANIA, Right, Foil ,0
32,33,420, IRELAND, Right, Foil ,20,220, ROMANIA, Right, Foil ,1
32,17,300, ROMANIA, Right, Foil ,19,433, ROMANIA, Right, Foil ,0
32,20,386, MOLDOVA, Right, Foil ,22,390, ROMANIA, Right, Foil ,0
32,17,395, BULGARIA, Right, Foil ,35,221, MOLDOVA, Left, Foil ,1
32,24,405, DENMARK, Right, Foil ,24,303, MOLDOVA, Right, Foil ,1
32,17,273, MOLDOVA, Left, Foil ,20,410, ROMANIA, Right, Foil ,0
32,15,429, ROMANIA, Right, Foil ,29,182, SINGAPORE, Right, Foil ,1
32,18,301, ROMANIA, Right, Foil ,22,413, GREAT BRITAIN, Right, Foil ,0
32,18,414, ROMANIA, Right, Foil ,21,134, BELGIUM, Left, Foil ,1
32,23,399, MOLDOVA, Left, Foil ,18,378, ROMANIA, Right, Foil ,1
16,19,106, ARGENTINA, Left, Foil ,19,275, SPAIN, Right, Foil ,1
16,27,91, SLOVAKIA, Right, Foil ,20,220, ROMANIA, Right, Foil ,0
16,17,300, ROMANIA, Right, Foil ,20,386, MOLDOVA, Right, Foil ,0
16,35,221, MOLDOVA, Left, Foil ,30,31, TURKEY, Right, Foil ,1
16,33,369, CANADA, Right, Foil ,24,303, MOLDOVA, Right, Foil ,1
16,17,273, MOLDOVA, Left, Foil ,29,182, SINGAPORE, Right, Foil ,0
16,18,301, ROMANIA, Right, Foil ,21,134, BELGIUM, Left, Foil ,0
16,18,378, ROMANIA, Right, Foil ,20,107, BELGIUM, Left, Foil ,1
8,19,275, SPAIN, Right, Foil ,27,91, SLOVAKIA, Right, Foil ,1
8,17,300, ROMANIA, Right, Foil ,30,31, TURKEY, Right, Foil ,1
8,24,303, MOLDOVA, Right, Foil ,17,273, MOLDOVA, Left, Foil ,1
8,18,301, ROMANIA, Right, Foil ,20,107, BELGIUM, Left, Foil ,1
4,27,91, SLOVAKIA, Right, Foil ,30,31, TURKEY, Right, Foil ,1
4,17,273, MOLDOVA, Left, Foil ,20,107, BELGIUM, Left, Foil ,1
2,30,31, TURKEY, Right, Foil ,20,107, BELGIUM, Left, Foil ,0
32,17,331, BULGARIA, Right, Sabre ,19,338, BULGARIA, Right, Sabre ,0
32,24,192, BULGARIA, Right, Sabre ,18,364, HUNGARY, Right, Sabre ,0
32,23,367, HUNGARY, Right, Sabre ,26,322, TURKEY, Right, Sabre ,1
32,21,53, ARGENTINA, Right, Sabre ,22,48, ISRAEL, Right, Sabre ,1
32,17,353, BULGARIA, Right, Sabre ,18,323, BULGARIA, Right, Sabre ,1
32,21,312, HUNGARY, Right, Sabre ,19,350, TURKEY, Right, Sabre ,0
32,23,306, AUSTRALIA, Right, Sabre ,18,153, PUERTO RICO, Right, Sabre ,1
32,28,141, PUERTO RICO, Right, Sabre ,16,359, BULGARIA, Right, Sabre ,0
32,15,372, BULGARIA, Right, Sabre ,19,316, TURKEY, Right, Sabre ,1
32,19,319, BULGARIA, Right, Sabre ,22,318, CANADA, Right, Sabre ,0
32,20,360, BULGARIA, Right, Sabre ,17,285, TURKEY, Right, Sabre ,1
32,21,330, BULGARIA, Left, Sabre ,18,342, BULGARIA, Right, Sabre ,0
16,20,189, ITALY, Right, Sabre ,17,331, BULGARIA, Right, Sabre ,0
16,24,192, BULGARIA, Right, Sabre ,26,322, TURKEY, Right, Sabre ,0
16,22,48, ISRAEL, Right, Sabre ,18,323, BULGARIA, Right, Sabre ,0
16,21,312, HUNGARY, Right, Sabre ,23,55, TURKEY, Right, Sabre ,1
16,17,313, TURKEY, Right, Sabre ,18,153, PUERTO RICO, Right, Sabre ,1
16,28,141, PUERTO RICO, Right, Sabre ,19,316, TURKEY, Right, Sabre ,0
16,19,319, BULGARIA, Right, Sabre ,17,285, TURKEY, Right, Sabre ,1
16,21,330, BULGARIA, Left, Sabre ,24,119, ITALY, Right, Sabre ,1
8,20,189, ITALY, Right, Sabre ,24,192, BULGARIA, Right, Sabre ,1
8,22,48, ISRAEL, Right, Sabre ,23,55, TURKEY, Right, Sabre ,1
8,18,153, PUERTO RICO, Right, Sabre ,28,141, PUERTO RICO, Right, Sabre ,1
8,17,285, TURKEY, Right, Sabre ,24,119, ITALY, Right, Sabre ,1
4,24,192, BULGARIA, Right, Sabre ,23,55, TURKEY, Right, Sabre ,1
4,28,141, PUERTO RICO, Right, Sabre ,24,119, ITALY, Right, Sabre ,1
2,23,55, TURKEY, Right, Sabre ,24,119, ITALY, Right, Sabre ,0
32,21,159, SWEDEN, Right, Epée ,57,569, SWEDEN, Right, Epée ,0
32,17,475, FINLAND, Left, Epée ,33,334, LITHUANIA, Right, Epée ,0
32,31,76, ESTONIA, Right, Epée ,24,176, UKRAINE, Right, Epée ,0
32,19,382, SWEDEN, Right, Epée ,21,316, DENMARK, Left, Epée ,0
32,20,303, ESTONIA, Left, Epée ,24,587, GREAT BRITAIN, Left, Epée ,0
32,23,546, SWEDEN, Right, Epée ,32,468, USA, Right, Epée ,1
32,24,415, FINLAND, Right, Epée ,20,540, SWEDEN, Right, Epée ,0
32,31,68, ISRAEL, Right, Epée ,34,580, GREAT BRITAIN, Right, Epée ,0
32,54,510, SWEDEN, Right, Epée ,46,470, GREAT BRITAIN, Left, Epée ,1
32,27,264, BELGIUM, Right, Epée ,22,413, SWEDEN, Left, Epée ,1
32,20,187, BELGIUM, Right, Epée ,29,50, FINLAND, Left, Epée ,0
32,29,148, UKRAINE, Right, Epée ,25,483, POLAND, Right, Epée ,1
32,23,554, GREAT BRITAIN, Right, Epée ,24,105, ESTONIA, Right, Epée ,1
32,21,304, DENMARK, Right, Epée ,46,524, SWEDEN, Right, Epée ,0
32,22,143, FINLAND, Right, Epée ,34,122, ESTONIA, Right, Epée ,1
16,21,159, SWEDEN, Right, Epée ,17,475, FINLAND, Left, Epée ,0
16,31,76, ESTONIA, Right, Epée ,19,382, SWEDEN, Right, Epée ,0
16,20,303, ESTONIA, Left, Epée ,32,468, USA, Right, Epée ,0
16,31,68, ISRAEL, Right, Epée ,46,470, GREAT BRITAIN, Left, Epée ,0
16,22,413, SWEDEN, Left, Epée ,20,187, BELGIUM, Right, Epée ,1
16,25,483, POLAND, Right, Epée ,24,105, ESTONIA, Right, Epée ,1
16,21,304, DENMARK, Right, Epée ,34,122, ESTONIA, Right, Epée ,1
8,21,159, SWEDEN, Right, Epée ,31,76, ESTONIA, Right, Epée ,1
8,31,68, ISRAEL, Right, Epée ,20,187, BELGIUM, Right, Epée ,0
8,24,105, ESTONIA, Right, Epée ,34,122, ESTONIA, Right, Epée ,0
4,31,68, ISRAEL, Right, Epée ,24,105, ESTONIA, Right, Epée ,1
2,31,76, ESTONIA, Right, Epée ,24,105, ESTONIA, Right, Epée ,0
32,22,125, AUSTRIA, Right, Epée ,33,167, UKRAINE, Right, Epée ,1
32,28,142, HUNGARY, Right, Epée ,34,222, CYPRUS, Left, Epée ,0
32,24,57, CANADA, Right, Epée ,28,333, CZECH REPUBLIC, Right, Epée ,0
32,19,331, CZECH REPUBLIC, Right, Epée ,23,95, HUNGARY, Left, Epée ,1
32,30,32, POLAND, Left, Epée ,17,251, UKRAINE, Right, Epée ,1
32,27,138, NETHERLANDS, Right, Epée ,27,104, ITALY, Left, Epée ,0
32,18,398, HUNGARY, Right, Epée ,21,161, JAPAN, Left, Epée ,1
32,24,144, POLAND, Left, Epée ,20,289, GREAT BRITAIN, Left, Epée ,1
32,19,298, UKRAINE, Right, Epée ,24,352, HUNGARY, Right, Epée ,1
32,20,141, ISRAEL, Right, Epée ,23,69, HUNGARY, Right, Epée ,0
32,33,210, NORWAY, Right, Epée ,27,199, GREAT BRITAIN, Right, Epée ,0
32,20,361, GREAT BRITAIN, Right, Epée ,19,272, CZECH REPUBLIC, Right, Epée ,0
32,16,275, HUNGARY, Left, Epée ,23,193, AUSTRALIA, Right, Epée ,0
32,21,103, UKRAINE, Left, Epée ,24,192, POLAND, Right, Epée ,0
32,23,44, POLAND, Left, Epée ,29,410, AUSTRIA, Left, Epée ,0
32,16,423, HUNGARY, Right, Epée ,24,130, POLAND, Left, Epée ,1
16,33,167, UKRAINE, Right, Epée ,28,142, HUNGARY, Right, Epée ,0
16,24,57, CANADA, Right, Epée ,23,95, HUNGARY, Left, Epée ,1
16,17,251, UKRAINE, Right, Epée ,27,138, NETHERLANDS, Right, Epée ,0
16,21,161, JAPAN, Left, Epée ,20,289, GREAT BRITAIN, Left, Epée ,1
16,24,352, HUNGARY, Right, Epée ,20,141, ISRAEL, Right, Epée ,1
16,33,210, NORWAY, Right, Epée ,20,361, GREAT BRITAIN, Right, Epée ,0
16,16,275, HUNGARY, Left, Epée ,21,103, UKRAINE, Left, Epée ,1
16,23,44, POLAND, Left, Epée ,24,130, POLAND, Left, Epée ,0
8,33,167, UKRAINE, Right, Epée ,23,95, HUNGARY, Left, Epée ,0
8,17,251, UKRAINE, Right, Epée ,20,289, GREAT BRITAIN, Left, Epée ,0
8,20,141, ISRAEL, Right, Epée ,33,210, NORWAY, Right, Epée ,0
8,21,103, UKRAINE, Left, Epée ,23,44, POLAND, Left, Epée ,0
4,33,167, UKRAINE, Right, Epée ,17,251, UKRAINE, Right, Epée ,0
4,20,141, ISRAEL, Right, Epée ,21,103, UKRAINE, Left, Epée ,1
2,33,167, UKRAINE, Right, Epée ,21,103, UKRAINE, Left, Epée ,0
32,21,134, BELGIUM, Left, Foil ,18,324, POLAND, Right, Foil ,0
32,20,107, BELGIUM, Left, Foil ,30,406, HUNGARY, Right, Foil ,0
32,21,90, CROATIA, Right, Foil ,25,293, HUNGARY, Right, Foil ,0
32,20,213, UKRAINE, Left, Foil ,18,395, BELARUS, Left, Foil ,0
32,21,386, POLAND, Right, Foil ,18,429, HUNGARY, Right, Foil ,0
32,17,305, ITALY, Right, Foil ,18,444, CROATIA, Left, Foil ,0
32,17,181, USA, Left, Foil ,27,91, SLOVAKIA, Right, Foil ,1
32,23,278, AUSTRIA, Right, Foil ,30,31, TURKEY, Right, Foil ,1
32,24,206, AUSTRIA, Right, Foil ,23,440, POLAND, Right, Foil ,0
