ID, TABLEU, C1_ID, C1_AGE, C1_RANKING, C1_NATIONALITY,C1_HANDNESS, C1_WEAPON, C2_ID, C2_AGE, C2_RANKING, C2_NATIONALITY,C2_HANDNESS, C2_WEAPON, RESULT_C1, RESULT_C2
2016-238, 16,Tommaso-MARINI-41142,18, 80, ITALY, Right, Foil ,Vladislav-MYLNIKOV-40354,18, 240, RUSSIA, Left, Foil , V/15,  D/8
2016-238, 16,Daniel-GIACON-38932,18, 103, NETHERLANDS, Right, Foil ,Rui-FUJIKURA-40750,19, 312, JAPAN, Right, Foil , D/13,  V/15
2016-238, 16,Szymon-CZARTORYJSKI-37802,19, 307, POLAND, Right, Foil ,Luis-KLEIN-38990,20, 197, GERMANY, Right, Foil , D/14,  V/15
2016-238, 16,Kim-SEYTOR-40106,18, None, FRANCE, Right, Foil ,Geoffrey-TOURETTE-31783,19, 94, USA, Right, Foil , D/5,  V/15
2016-238, 16,Michael-LI-36397,19, None, USA, Left, Foil ,Pietro-VELLUTI_FRANZI-36128,19, 404, ITALY, Right, Foil , V/15,  D/11
2016-238, 8,Ryan_Ren_An-ONG-35173,19, None, SINGAPORE, Left, Foil ,Kirill-BORODACHEV-37878,18, 92, RUSSIA, Left, Foil , D/4,  V/15
2016-238, 8,Lok_Wang_Lawrence-NG-37311,19, 210, HONG KONG, Right, Foil ,Tommaso-MARINI-41142,18, 80, ITALY, Right, Foil , D/5,  V/15
2016-238, 8,Rui-FUJIKURA-40750,19, 312, JAPAN, Right, Foil ,Luis-KLEIN-38990,20, 197, GERMANY, Right, Foil , D/6,  V/15
2016-238, 8,Geoffrey-TOURETTE-31783,19, 94, USA, Right, Foil ,Michael-LI-36397,19, None, USA, Left, Foil , V/15,  D/5
2016-238, 4,Kirill-BORODACHEV-37878,18, 92, RUSSIA, Left, Foil ,Tommaso-MARINI-41142,18, 80, ITALY, Right, Foil , V/15,  D/10
2016-238, 4,Luis-KLEIN-38990,20, 197, GERMANY, Right, Foil ,Geoffrey-TOURETTE-31783,19, 94, USA, Right, Foil , D/8,  V/15
2016-238, 2,Kirill-BORODACHEV-37878,18, 92, RUSSIA, Left, Foil ,Geoffrey-TOURETTE-31783,19, 94, USA, Right, Foil , D/2,  V/15
2016-235, 32,Alessandra-BOZZA-35123,19, 317, ITALY, Left, Epée ,Barbara-BRYCH-35861,18, 782, POLAND, Right, Epée , V/15,  D/11
2016-235, 32,Aliya-BAYRAM-36879,19, 197, FRANCE, Right, Epée ,Kateryna-CHORNIY-40285,17, 251, UKRAINE, Right, Epée , V/15,  D/8
2016-235, 32,Jana-GRIJAK-32993,19, 257, SERBIA, Left, Epée ,Julia-FALINSKA-40487,19, None, POLAND, Right, Epée , D/12,  V/15
2016-235, 32,Katerina-SALIGEROVA-35043,19, 331, CZECH REPUBLIC, Right, Epée ,Anna-COUFALOVA-37479,18, 572, CZECH REPUBLIC, Left, Epée , D/11,  V/15
2016-235, 32,Nikol-GAVRIELKO-32568,19, 159, ISRAEL, Left, Epée ,Reena-KIM-40559,19, None, KOREA, Right, Epée , D/14,  V/15
2016-235, 32,Weronika-JANICKA-38821,19, None, POLAND, Left, Epée ,Renata-PETRI-38766,18, 306, HUNGARY, Right, Epée , D/7,  V/15
2016-235, 32,Cindy-GAO-31633,19, None, CANADA, Right, Epée ,Lma-HUZAYEN-40058,19, None, EGYPT, Right, Epée , V/15,  D/8
2016-235, 32,Anne_Sofie_Skaarup-JENSEN-34785,18, None, DENMARK, Right, Epée ,Anastasia-SOLDATOVA-37864,19, 311, RUSSIA, Left, Epée , D/9,  V/15
2016-235, 32,Beatrice-CAGNIN-34432,19, 338, ITALY, Right, Epée ,Chearin-KIM-40561,19, 263, KOREA, Left, Epée , V/15,  D/12
2016-235, 32,Vera_Maia_Devi-KANEVSKI-32570,19, 291, ISRAEL, Right, Epée ,Manana-SAUMOVA-40509,19, None, RUSSIA, Right, Epée , V/15,  D/11
2016-235, 32,Federica-ISOLA-35125,19, 49, ITALY, Right, Epée ,Dar-HECHT-34584,18, 90, ISRAEL, Right, Epée , D/13,  V/15
2016-235, 32,Lola-LUCANI-36880,19, None, FRANCE, Right, Epée ,Valentina-BOS-37790,19, None, SWITZERLAND, Right, Epée , V/15,  D/11
2016-235, 32,Emma-BORSODY-38787,18, 398, HUNGARY, Right, Epée ,Greta-CANDREVA-39624,16, None, USA, Right, Epée , V/15,  D/13
2016-235, 32,Katerina-DOSKOVA-38746,19, 272, CZECH REPUBLIC, Right, Epée ,Karoliine-LOIT-34454,18, 349, ESTONIA, Right, Epée , D/10,  V/15
2016-235, 32,Tatijana-STEWART-35893,19, None, USA, Left, Epée ,Lisa_Marie-LOEHR-39113,18, 353, GERMANY, Right, Epée , V/15,  D/9
2016-235, 32,Kenyata-PLENTY-35913,19, None, USA, Left, Epée ,Ayse_Mirac-GICI-36780,19, None, TURKEY, Right, Epée , D/8,  V/9
2016-235, 16,Alessandra-BOZZA-35123,19, 317, ITALY, Left, Epée ,Aliya-BAYRAM-36879,19, 197, FRANCE, Right, Epée , V/15,  D/14
2016-235, 16,Julia-FALINSKA-40487,19, None, POLAND, Right, Epée ,Anna-COUFALOVA-37479,18, 572, CZECH REPUBLIC, Left, Epée , V/15,  D/11
2016-235, 16,Reena-KIM-40559,19, None, KOREA, Right, Epée ,Renata-PETRI-38766,18, 306, HUNGARY, Right, Epée , D/14,  V/15
2016-235, 16,Cindy-GAO-31633,19, None, CANADA, Right, Epée ,Anastasia-SOLDATOVA-37864,19, 311, RUSSIA, Left, Epée , V/15,  D/14
2016-235, 16,Beatrice-CAGNIN-34432,19, 338, ITALY, Right, Epée ,Vera_Maia_Devi-KANEVSKI-32570,19, 291, ISRAEL, Right, Epée , V/15,  D/13
2016-235, 16,Dar-HECHT-34584,18, 90, ISRAEL, Right, Epée ,Lola-LUCANI-36880,19, None, FRANCE, Right, Epée , D/12,  V/14
2016-235, 16,Emma-BORSODY-38787,18, 398, HUNGARY, Right, Epée ,Karoliine-LOIT-34454,18, 349, ESTONIA, Right, Epée , D/9,  V/15
2016-235, 16,Tatijana-STEWART-35893,19, None, USA, Left, Epée ,Ayse_Mirac-GICI-36780,19, None, TURKEY, Right, Epée , V/12,  D/6
2016-235, 8,Alessandra-BOZZA-35123,19, 317, ITALY, Left, Epée ,Julia-FALINSKA-40487,19, None, POLAND, Right, Epée , V/14,  D/3
2016-235, 8,Renata-PETRI-38766,18, 306, HUNGARY, Right, Epée ,Cindy-GAO-31633,19, None, CANADA, Right, Epée , V/7,  D/6
2016-235, 8,Beatrice-CAGNIN-34432,19, 338, ITALY, Right, Epée ,Lola-LUCANI-36880,19, None, FRANCE, Right, Epée , V/15,  D/8
2016-235, 8,Karoliine-LOIT-34454,18, 349, ESTONIA, Right, Epée ,Tatijana-STEWART-35893,19, None, USA, Left, Epée , D/11,  V/15
2016-235, 4,Alessandra-BOZZA-35123,19, 317, ITALY, Left, Epée ,Renata-PETRI-38766,18, 306, HUNGARY, Right, Epée , V/15,  D/9
2016-235, 4,Beatrice-CAGNIN-34432,19, 338, ITALY, Right, Epée ,Tatijana-STEWART-35893,19, None, USA, Left, Epée , D/3,  V/15
2016-235, 2,Alessandra-BOZZA-35123,19, 317, ITALY, Left, Epée ,Tatijana-STEWART-35893,19, None, USA, Left, Epée , V/15,  D/7
2016-239, 32,Sarah-NOUTCHA-36394,19, 47, FRANCE, Right, Sabre ,Natalia-BUGAEVSKI-34826,18, None, MOLDOVA, Left, Sabre , V/15,  D/9
2016-239, 32,Andreea-LUPU-37410,19, 284, ROMANIA, Left, Sabre ,Alina-MIKHAILOVA-37873,19, 128, RUSSIA, Right, Sabre , D/11,  V/15
2016-239, 32,Natalia-BOTELLO-39608,16, 57, MEXICO, Left, Sabre ,Anne-POUPINET-39466,18, 233, FRANCE, Left, Sabre , V/15,  D/11
2016-239, 32,Yin_Fei-CHAN-37315,18, 104, HONG KONG, Right, Sabre ,Maria-VENTURA-32199,18, 281, SPAIN, Right, Sabre , D/10,  V/15
2016-239, 32,Larissa-EIFLER-34051,19, 187, GERMANY, Left, Sabre ,Valeriia-HNIDASHEVA-40995,18, None, UKRAINE, Right, Sabre , V/15,  D/5
2016-239, 32,Julika-FUNKE-36389,18, 106, GERMANY, Right, Sabre ,Bianka-KERN-34616,19, 265, HUNGARY, Left, Sabre , V/15,  D/10
2016-239, 32,Beatrice-DALLA_VECCHIA-36315,19, 456, ITALY, Right, Sabre ,Chloe-FOX_GITOMER-35742,18, 25, USA, Left, Sabre , D/6,  V/15
2016-239, 32,Kara-LINDER-34348,18, 118, USA, Left, Sabre ,Dorottya-BERCZY-34625,19, 280, HUNGARY, Right, Sabre , V/15,  D/11
2016-239, 32,Dagyeong-HA-40564,19, None, KOREA, Right, Sabre ,Hyerim-LIM-40563,18, None, KOREA, Left, Sabre , V/0,  D/0
2016-239, 32,Minami-INANOBE-36089,19, None, JAPAN, Right, Sabre ,Giulia-ARPINO-39129,19, 229, ITALY, Right, Sabre , D/8,  V/15
2016-239, 32,Liza-PUSZTAI-39147,17, 16, HUNGARY, Right, Sabre ,Yoana-ILIEVA-37754,17, 72, BULGARIA, Left, Sabre , V/15,  D/8
2016-239, 32,Lisa-GETTE-36729,18, 94, GERMANY, Right, Sabre ,Jessica_Yolima-MORALES_LINARES-37010,17, 99, COLOMBIA, Left, Sabre , D/13,  V/15
2016-239, 32,Lika-JIJIEISHVILI-39559,19, 86, GEORGIA, Right, Sabre ,Ana_Maria-CIOBANU-35176,19, None, ROMANIA, Right, Sabre , V/15,  D/13
2016-239, 32,Risa-TAKASHIMA-31865,19, 26, JAPAN, Right, Sabre ,Caitlin-MAXWELL-34133,19, 242, GREAT BRITAIN, Left, Sabre , V/15,  D/12
2016-239, 32,Saartje-CORTEYN-36705,18, 331, BELGIUM, Right, Sabre ,Elena-HERNANDEZ-39583,19, 271, SPAIN, Right, Sabre , D/10,  V/15
2016-239, 32,Ariane-LEBEL-37277,18, 317, SWITZERLAND, Right, Sabre ,Ywen-LAU-34821,18, 85, SINGAPORE, Right, Sabre , D/3,  V/15
2016-239, 16,Sarah-NOUTCHA-36394,19, 47, FRANCE, Right, Sabre ,Alina-MIKHAILOVA-37873,19, 128, RUSSIA, Right, Sabre , V/15,  D/11
2016-239, 16,Natalia-BOTELLO-39608,16, 57, MEXICO, Left, Sabre ,Maria-VENTURA-32199,18, 281, SPAIN, Right, Sabre , V/15,  D/6
2016-239, 16,Larissa-EIFLER-34051,19, 187, GERMANY, Left, Sabre ,Julika-FUNKE-36389,18, 106, GERMANY, Right, Sabre , V/15,  D/12
2016-239, 16,Chloe-FOX_GITOMER-35742,18, 25, USA, Left, Sabre ,Kara-LINDER-34348,18, 118, USA, Left, Sabre , D/13,  V/15
2016-239, 16,Dagyeong-HA-40564,19, None, KOREA, Right, Sabre ,Giulia-ARPINO-39129,19, 229, ITALY, Right, Sabre , V/15,  D/14
2016-239, 16,Liza-PUSZTAI-39147,17, 16, HUNGARY, Right, Sabre ,Jessica_Yolima-MORALES_LINARES-37010,17, 99, COLOMBIA, Left, Sabre , V/15,  D/5
2016-239, 16,Lika-JIJIEISHVILI-39559,19, 86, GEORGIA, Right, Sabre ,Risa-TAKASHIMA-31865,19, 26, JAPAN, Right, Sabre , D/12,  V/15
2016-239, 16,Elena-HERNANDEZ-39583,19, 271, SPAIN, Right, Sabre ,Ywen-LAU-34821,18, 85, SINGAPORE, Right, Sabre , D/7,  V/15
2016-239, 8,Sarah-NOUTCHA-36394,19, 47, FRANCE, Right, Sabre ,Natalia-BOTELLO-39608,16, 57, MEXICO, Left, Sabre , V/15,  D/11
2016-239, 8,Larissa-EIFLER-34051,19, 187, GERMANY, Left, Sabre ,Kara-LINDER-34348,18, 118, USA, Left, Sabre , V/15,  D/12
2016-239, 8,Dagyeong-HA-40564,19, None, KOREA, Right, Sabre ,Liza-PUSZTAI-39147,17, 16, HUNGARY, Right, Sabre , D/9,  V/15
2016-239, 8,Risa-TAKASHIMA-31865,19, 26, JAPAN, Right, Sabre ,Ywen-LAU-34821,18, 85, SINGAPORE, Right, Sabre , D/14,  V/15
2016-239, 4,Sarah-NOUTCHA-36394,19, 47, FRANCE, Right, Sabre ,Larissa-EIFLER-34051,19, 187, GERMANY, Left, Sabre , D/9,  V/15
2016-239, 4,Liza-PUSZTAI-39147,17, 16, HUNGARY, Right, Sabre ,Ywen-LAU-34821,18, 85, SINGAPORE, Right, Sabre , D/13,  V/15
2016-239, 2,Larissa-EIFLER-34051,19, 187, GERMANY, Left, Sabre ,Ywen-LAU-34821,18, 85, SINGAPORE, Right, Sabre , D/14,  V/15
2016-236, 32,Saar-LIEVA-32783,19, None, ISRAEL, Right, Epée ,Stephen-EWART-37603,19, 935, USA, Left, Epée , D/12,  V/15
2016-236, 32,Damian-MICHALAK-36613,19, 228, POLAND, Right, Epée ,Alexandre-CAMARGO-34743,19, 98, BRAZIL, Left, Epée , V/15,  D/11
2016-236, 32,Pavel-MIKHALKOU-40778,19, None, BELARUS, Left, Epée ,Anton-RAEDER-33437,19, 770, NORWAY, Left, Epée , V/15,  D/3
2016-236, 32,Mate_Tamas-KOCH-39105,19, 106, HUNGARY, Right, Epée ,Jakub-JURKA-35041,19, 46, CZECH REPUBLIC, Left, Epée , D/14,  V/15
2016-236, 32,Hansol-LEE-40550,19, None, KOREA, Right, Epée ,George-MORRIS-37966,20, None, GREAT BRITAIN, Right, Epée , V/15,  D/12
2016-236, 32,Leopoldo-GUBERT-37223,18, 449, BRAZIL, Right, Epée ,Daniel-DE_MOLA-37777,19, 448, ITALY, Right, Epée , D/11,  V/15
2016-236, 32,Stanislav-GALPER-32816,20, 332, ISRAEL, Left, Epée ,Yegor-FATEYEV-37582,18, None, KAZAKHSTAN, Left, Epée , V/15,  D/12
2016-236, 32,Topias-TAURIAINEN-33493,19, 258, FINLAND, Right, Epée ,Igor-KOROVIN-40500,18, None, RUSSIA, Left, Epée , D/9,  V/15
2016-236, 32,Arthur-PHILIPPE-39358,19, 295, FRANCE, Left, Epée ,Ilian-BOBROV-39071,18, 355, ESTONIA, Right, Epée , V/15,  D/12
2016-236, 32,Sean-WILSON-33394,19, None, USA, Right, Epée ,Gianpaolo-BUZZACCHINO-40009,19, 464, ITALY, Left, Epée , D/14,  V/15
2016-236, 32,Oskar-KILJANDER-33856,19, 514, FINLAND, Left, Epée ,Bartlomiej-MANCEWICZ-32687,19, 219, SWEDEN, Right, Epée , D/13,  V/15
2016-236, 32,Randy-POSTMA-37788,19, 357, NETHERLANDS, Left, Epée ,Paul-VELTRUP-40918,17, None, GERMANY, Left, Epée , V/15,  D/9
2016-236, 32,Fabian-ALFHEIM-40421,19, 547, NORWAY, Right, Epée ,Matthew-LITWIN-40239,19, None, CANADA, Right, Epée , V/15,  D/13
2016-236, 32,Adrien-THEIN_SANDLER-38604,19, None, USA, Right, Epée ,Jonathan-SVENSSON-38901,19, 382, SWEDEN, Right, Epée , V/15,  D/10
2016-236, 32,Sehwa-HONG-40552,18, None, KOREA, Right, Epée ,El_Habib_Omar-ABDOU-40437,19, None, FRANCE, Right, Epée , V/15,  D/12
2016-236, 32,Alessio-PREZIOSI-37066,19, 372, ITALY, Right, Epée ,David-NAGY-34620,19, 112, HUNGARY, Right, Epée , V/15,  D/12
2016-236, 16,Stephen-EWART-37603,19, 935, USA, Left, Epée ,Damian-MICHALAK-36613,19, 228, POLAND, Right, Epée , D/12,  V/15
2016-236, 16,Pavel-MIKHALKOU-40778,19, None, BELARUS, Left, Epée ,Jakub-JURKA-35041,19, 46, CZECH REPUBLIC, Left, Epée , D/8,  V/15
2016-236, 16,Hansol-LEE-40550,19, None, KOREA, Right, Epée ,Daniel-DE_MOLA-37777,19, 448, ITALY, Right, Epée , D/12,  V/15
2016-236, 16,Stanislav-GALPER-32816,20, 332, ISRAEL, Left, Epée ,Igor-KOROVIN-40500,18, None, RUSSIA, Left, Epée , V/15,  D/13
2016-236, 16,Arthur-PHILIPPE-39358,19, 295, FRANCE, Left, Epée ,Gianpaolo-BUZZACCHINO-40009,19, 464, ITALY, Left, Epée , D/10,  V/15
2016-236, 16,Bartlomiej-MANCEWICZ-32687,19, 219, SWEDEN, Right, Epée ,Randy-POSTMA-37788,19, 357, NETHERLANDS, Left, Epée , V/15,  D/9
2016-236, 16,Fabian-ALFHEIM-40421,19, 547, NORWAY, Right, Epée ,Adrien-THEIN_SANDLER-38604,19, None, USA, Right, Epée , D/4,  V/15
2016-236, 16,Sehwa-HONG-40552,18, None, KOREA, Right, Epée ,Alessio-PREZIOSI-37066,19, 372, ITALY, Right, Epée , V/15,  D/12
2016-236, 8,Damian-MICHALAK-36613,19, 228, POLAND, Right, Epée ,Jakub-JURKA-35041,19, 46, CZECH REPUBLIC, Left, Epée , D/6,  V/15
2016-236, 8,Daniel-DE_MOLA-37777,19, 448, ITALY, Right, Epée ,Stanislav-GALPER-32816,20, 332, ISRAEL, Left, Epée , V/15,  D/7
2016-236, 8,Gianpaolo-BUZZACCHINO-40009,19, 464, ITALY, Left, Epée ,Bartlomiej-MANCEWICZ-32687,19, 219, SWEDEN, Right, Epée , V/15,  D/13
2016-236, 8,Adrien-THEIN_SANDLER-38604,19, None, USA, Right, Epée ,Sehwa-HONG-40552,18, None, KOREA, Right, Epée , V/15,  D/10
2016-236, 4,Jakub-JURKA-35041,19, 46, CZECH REPUBLIC, Left, Epée ,Daniel-DE_MOLA-37777,19, 448, ITALY, Right, Epée , D/10,  V/15
2016-236, 4,Gianpaolo-BUZZACCHINO-40009,19, 464, ITALY, Left, Epée ,Adrien-THEIN_SANDLER-38604,19, None, USA, Right, Epée , V/15,  D/14
2016-236, 2,Daniel-DE_MOLA-37777,19, 448, ITALY, Right, Epée ,Gianpaolo-BUZZACCHINO-40009,19, 464, ITALY, Left, Epée , V/15,  D/14
2016-240, 32,Vladislav-POZDNYAKOV-37869,19, 247, RUSSIA, Right, Sabre ,Pere-ANDREU-39417,19, 584, SPAIN, Right, Sabre , V/15,  D/6
2016-240, 32,Adrian-DEGEN-36762,19, 342, GERMANY, Right, Sabre ,Long_Hei-CHAN-37735,19, None, HONG KONG, Right, Sabre , V/15,  D/8
2016-240, 32,Vilmos-SZLAMA-34812,19, None, HUNGARY, Right, Sabre ,Chak_Fung-LEE-40150,18, 252, HONG KONG, Right, Sabre , V/15,  D/10
2016-240, 32,Medhat-MOATAZ-37198,18, None, EGYPT, Right, Sabre ,Diego-SANTAMARIA-34263,19, 299, SPAIN, Right, Sabre , D/10,  V/15
2016-240, 32,Ivan-PYSARENKO-41120,18, None, UKRAINE, Right, Sabre ,Vaja-RETCHIA-38710,19, 209, GEORGIA, Right, Sabre , V/15,  D/5
2016-240, 32,Erwin-CAI-35650,19, None, USA, Right, Sabre ,Cezary-BIALECKI-36713,19, 568, POLAND, Right, Sabre , V/15,  D/4
2016-240, 32,Atakan_Islam-HEZER-35088,19, 595, TURKEY, Right, Sabre ,Andrew-SUN-35657,19, None, USA, Right, Sabre , D/13,  V/15
2016-240, 32,Mathieu-BELKESSAM-40440,19, None, FRANCE, Right, Sabre ,Hangil-JEONG-40555,19, None, KOREA, Right, Sabre , V/15,  D/8
2016-240, 32,Giacomo-MIGNUZZI-40011,19, 289, ITALY, Right, Sabre ,Karan_Singh-SINGH-31612,19, 130, INDIA, Right, Sabre , V/15,  D/11
2016-240, 32,Karol-LADEMANN-35193,19, 421, POLAND, Right, Sabre ,Matei-ANICULOESEI-35279,18, None, ROMANIA, Right, Sabre , D/8,  V/15
2016-240, 32,Nika-SHENGELIA-34784,19, 89, GEORGIA, Left, Sabre ,Matthew-MAK-37728,19, None, HONG KONG, Right, Sabre , V/15,  D/7
2016-240, 32,Gerardo-LILLO-34276,18, 545, SPAIN, Right, Sabre ,Artem-TSELYSHEV-40346,19, None, RUSSIA, Right, Sabre , D/11,  V/15
2016-240, 32,Arseniy-PANTELEEV-37870,19, None, RUSSIA, Right, Sabre ,Mor-MILASSIN-38786,19, 608, HUNGARY, Left, Sabre , V/15,  D/14
2016-240, 32,Eliott-BIBI-39151,19, 81, FRANCE, Right, Sabre ,Francois-CAUCHON-38863,18, 320, CANADA, Right, Sabre , V/15,  D/9
2016-240, 32,George-DRAGOMIR-39313,19, 117, ROMANIA, Right, Sabre ,Daniel-SOLOMON-40004,18, 260, USA, Right, Sabre , V/15,  D/13
2016-240, 32,Angelo-CHIARA-38774,18, 443, CANADA, Right, Sabre ,Matteo-NERI-36654,19, 186, ITALY, Right, Sabre , D/8,  V/15
2016-240, 16,Vladislav-POZDNYAKOV-37869,19, 247, RUSSIA, Right, Sabre ,Adrian-DEGEN-36762,19, 342, GERMANY, Right, Sabre , V/15,  D/7
2016-240, 16,Vilmos-SZLAMA-34812,19, None, HUNGARY, Right, Sabre ,Diego-SANTAMARIA-34263,19, 299, SPAIN, Right, Sabre , V/15,  D/14
2016-240, 16,Ivan-PYSARENKO-41120,18, None, UKRAINE, Right, Sabre ,Erwin-CAI-35650,19, None, USA, Right, Sabre , D/9,  V/15
2016-240, 16,Andrew-SUN-35657,19, None, USA, Right, Sabre ,Mathieu-BELKESSAM-40440,19, None, FRANCE, Right, Sabre , V/15,  D/9
2016-240, 16,Giacomo-MIGNUZZI-40011,19, 289, ITALY, Right, Sabre ,Matei-ANICULOESEI-35279,18, None, ROMANIA, Right, Sabre , V/15,  D/3
2016-240, 16,Nika-SHENGELIA-34784,19, 89, GEORGIA, Left, Sabre ,Artem-TSELYSHEV-40346,19, None, RUSSIA, Right, Sabre , D/9,  V/15
2016-240, 16,Arseniy-PANTELEEV-37870,19, None, RUSSIA, Right, Sabre ,Eliott-BIBI-39151,19, 81, FRANCE, Right, Sabre , D/11,  V/15
2016-240, 16,George-DRAGOMIR-39313,19, 117, ROMANIA, Right, Sabre ,Matteo-NERI-36654,19, 186, ITALY, Right, Sabre , D/7,  V/15
2016-240, 8,Vladislav-POZDNYAKOV-37869,19, 247, RUSSIA, Right, Sabre ,Vilmos-SZLAMA-34812,19, None, HUNGARY, Right, Sabre , V/15,  D/6
2016-240, 8,Erwin-CAI-35650,19, None, USA, Right, Sabre ,Andrew-SUN-35657,19, None, USA, Right, Sabre , V/15,  D/13
2016-240, 8,Giacomo-MIGNUZZI-40011,19, 289, ITALY, Right, Sabre ,Artem-TSELYSHEV-40346,19, None, RUSSIA, Right, Sabre , D/13,  V/15
2016-240, 8,Eliott-BIBI-39151,19, 81, FRANCE, Right, Sabre ,Matteo-NERI-36654,19, 186, ITALY, Right, Sabre , D/6,  V/15
2016-240, 4,Vladislav-POZDNYAKOV-37869,19, 247, RUSSIA, Right, Sabre ,Erwin-CAI-35650,19, None, USA, Right, Sabre , D/12,  V/15
2016-240, 4,Artem-TSELYSHEV-40346,19, None, RUSSIA, Right, Sabre ,Matteo-NERI-36654,19, 186, ITALY, Right, Sabre , D/8,  V/15
2016-240, 2,Erwin-CAI-35650,19, None, USA, Right, Sabre ,Matteo-NERI-36654,19, 186, ITALY, Right, Sabre , D/13,  V/15
2016-237, 32,Eva-LACHERAY-38837,18, 138, FRANCE, Left, Foil ,Katina-PROESTAKIS-39615,16, 485, CHILE, Right, Foil , V/15,  D/4
2016-237, 32,Jane-CAULFIELD-36821,17, 307, CANADA, Right, Foil ,Sera-AZUMA-40025,19, 19, JAPAN, Right, Foil , D/13,  V/15
2016-237, 32,Anastasiya-KARPACHEVA-40358,19, None, RUSSIA, Right, Foil ,Nora-HAJAS-37537,18, 312, HUNGARY, Right, Foil , V/15,  D/11
2016-237, 32,Diana-PRECIADO-39086,19, 490, MEXICO, Right, Foil ,Serena-ROSSINI-34449,19, 101, ITALY, Right, Foil , D/3,  V/15
2016-237, 32,Isabelle-ELIZONDO-40067,19, None, USA, Left, Foil ,Marta-MECH-37054,19, 505, POLAND, Right, Foil , V/9,  D/8
2016-237, 32,Ying-CAO-36820,17, None, CANADA, Right, Foil ,Leonie-EBERT-33746,19, 6, GERMANY, Left, Foil , D/10,  V/15
2016-237, 32,Beatrice-KUDLACEK-34549,19, 256, AUSTRIA, Right, Foil ,Anna-TARANENKO-37965,18, 144, UKRAINE, Left, Foil , D/6,  V/8
2016-237, 32,Alice-RECHER-36799,19, 290, FRANCE, Right, Foil ,Stefani-DESCHNER-32608,19, 477, USA, Right, Foil , D/14,  V/15
2016-237, 32,Lara-BERTOLA-39377,18, None, ITALY, Right, Foil ,Xiao_Qing-TSAI-34602,19, 484, CHINESE TAIPEI, Right, Foil , V/8,  D/7
2016-237, 32,Sumire-TSUJI-39195,19, 81, JAPAN, Right, Foil ,Anna-UDOVICHENKO-40357,18, None, RUSSIA, Left, Foil , V/15,  D/6
2016-237, 32,Arianna-PAPPONE-36596,19, None, ITALY, Left, Foil ,Lilli_Maria-BRUGGER-40389,18, 431, AUSTRIA, Right, Foil , V/15,  D/2
2016-237, 32,Ariadna-CASTRO-41476,17, 321, SPAIN, Right, Foil ,Renata-TOMCZAK-33647,19, 211, POLAND, Right, Foil , D/7,  V/15
2016-237, 32,Solene-WATSON-40433,18, None, FRANCE, Right, Foil ,Alicia_Ji_Yeon-KWAG-31420,19, 246, AUSTRALIA, Right, Foil , V/11,  D/5
2016-237, 32,Oleksandra-BUDENKO-40481,18, 464, UKRAINE, Right, Foil ,Amita-BERTHIER-33614,18, 117, SINGAPORE, Left, Foil , D/6,  V/15
2016-237, 32,Alexandra-SUNDUCHKOVA-40356,18, 174, RUSSIA, Left, Foil ,Anna-POLTZ-38860,18, 381, HUNGARY, Right, Foil , V/15,  D/11
2016-237, 32,Kari-WEINER-36452,19, None, GERMANY, Right, Foil ,Sylvie-BINDER-35649,19, 205, USA, Left, Foil , D/8,  V/15
2016-237, 16,Eva-LACHERAY-38837,18, 138, FRANCE, Left, Foil ,Sera-AZUMA-40025,19, 19, JAPAN, Right, Foil , D/10,  V/15
2016-237, 16,Anastasiya-KARPACHEVA-40358,19, None, RUSSIA, Right, Foil ,Serena-ROSSINI-34449,19, 101, ITALY, Right, Foil , D/13,  V/15
2016-237, 16,Isabelle-ELIZONDO-40067,19, None, USA, Left, Foil ,Leonie-EBERT-33746,19, 6, GERMANY, Left, Foil , D/2,  V/15
2016-237, 16,Anna-TARANENKO-37965,18, 144, UKRAINE, Left, Foil ,Stefani-DESCHNER-32608,19, 477, USA, Right, Foil , D/13,  V/15
2016-237, 16,Lara-BERTOLA-39377,18, None, ITALY, Right, Foil ,Sumire-TSUJI-39195,19, 81, JAPAN, Right, Foil , V/13,  D/6
2016-237, 16,Arianna-PAPPONE-36596,19, None, ITALY, Left, Foil ,Renata-TOMCZAK-33647,19, 211, POLAND, Right, Foil , V/15,  D/11
2016-237, 16,Solene-WATSON-40433,18, None, FRANCE, Right, Foil ,Amita-BERTHIER-33614,18, 117, SINGAPORE, Left, Foil , D/6,  V/15
2016-237, 16,Alexandra-SUNDUCHKOVA-40356,18, 174, RUSSIA, Left, Foil ,Sylvie-BINDER-35649,19, 205, USA, Left, Foil , D/3,  V/15
2016-237, 8,Sera-AZUMA-40025,19, 19, JAPAN, Right, Foil ,Serena-ROSSINI-34449,19, 101, ITALY, Right, Foil , V/14,  D/13
2016-237, 8,Leonie-EBERT-33746,19, 6, GERMANY, Left, Foil ,Stefani-DESCHNER-32608,19, 477, USA, Right, Foil , D/11,  V/15
2016-237, 8,Lara-BERTOLA-39377,18, None, ITALY, Right, Foil ,Arianna-PAPPONE-36596,19, None, ITALY, Left, Foil , V/15,  D/10
2016-237, 8,Amita-BERTHIER-33614,18, 117, SINGAPORE, Left, Foil ,Sylvie-BINDER-35649,19, 205, USA, Left, Foil , D/6,  V/15
2016-237, 4,Sera-AZUMA-40025,19, 19, JAPAN, Right, Foil ,Stefani-DESCHNER-32608,19, 477, USA, Right, Foil , V/15,  D/13
